frequency_Hz,H_rx_E_fine_real_m,H_rx_E_fine_imag_m,H_rx_E_baseline_real_m,H_rx_E_baseline_imag_m,H_rx_E_orthogonal_real_m,H_rx_E_orthogonal_imag_m,S11_fine_real,S11_fine_imag,S11_baseline_real,S11_baseline_imag,Zin_fine_real_ohm,Zin_fine_imag_ohm,Zin_baseline_real_ohm,Zin_baseline_imag_ohm,H_magnitude_relative_change,phase_difference_rad,cross_polarization_ratio
8.690000000000000000e+09,-3.712936973366475570e-05,3.808793254318310566e-05,-3.704814524615091019e-05,4.904867110553491556e-05,2.668572905326620210e-11,1.447944010609667291e-11,9.968302749994687462e-01,-7.857301969245268636e-02,9.961357749408223938e-01,-8.663915542812140880e-02,1.258807386035132536e+00,-1.270633661115622772e+03,1.377257288760480147e+00,-1.151921047957484234e+03,1.556127866823796002e-01,-1.257485902196223415e-01,4.939282087983318228e-07
8.700000000000000000e+09,-3.707028773651236704e-05,3.823644273118908957e-05,-3.695152661003716521e-05,4.921632452761045049e-05,2.717113351010594339e-11,1.392185209841765367e-11,9.968224086078332213e-01,-7.866773188848692755e-02,9.961266485372158863e-01,-8.674395892314551437e-02,1.262147114661330116e+00,-1.269098618275985700e+03,1.373998209538476178e+00,-1.150524044415691151e+03,1.556191868481834883e-01,-1.259022542256358346e-01,4.960699983104271068e-07
8.710000000000000000e+09,-3.701067825632461890e-05,3.838492604036893653e-05,-3.685425326121398535e-05,4.938384708549194504e-05,2.764892367273317554e-11,1.335012350942736580e-11,9.968145321805833570e-01,-7.876245439135851067e-02,9.961175139853037930e-01,-8.684878872356152635e-02,1.265469325999279082e+00,-1.267567094864026785e+03,1.370680742086170412e+00,-1.149130062920246473e+03,1.556256119849923902e-01,-1.260559798118633668e-01,4.982689799873265673e-07
8.720000000000000000e+09,-3.695054097783879597e-05,3.853338071812933681e-05,-3.675632507818163652e-05,4.955123644139313718e-05,2.811878085951891777e-11,1.276427745648897054e-11,9.968066457745428099e-01,-7.885718711138052506e-02,9.961083711090781279e-01,-8.695364492219380403e-02,1.268773269684153382e+00,-1.266039080308978555e+03,1.367307433203702072e+00,-1.147739092382444142e+03,1.556320620681952427e-01,-1.262097674259579361e-01,5.005263424763114694e-07
8.730000000000000000e+09,-3.688987559134829897e-05,3.868180501022857324e-05,-3.665774194728203947e-05,4.971849025485696155e-05,2.858038413385265594e-11,1.216434257560256888e-11,9.967987494472517751e-01,-7.895192995991574814e-02,9.960992197277928062e-01,-8.705852760899285281e-02,1.272058190691162327e+00,-1.264514564065294280e+03,1.363880871295267250e+00,-1.146351121799632892e+03,1.556385370598350193e-01,-1.263636175028876041e-01,5.028432813799011178e-07
8.740000000000000000e+09,-3.682868179270158075e-05,3.883019716080459528e-05,-3.655850376273534126e-05,4.988560618277222588e-05,2.903341037011960914e-11,1.155035310289720830e-11,9.967908432569385635e-01,-7.904668284944912915e-02,9.960900596559612019e-01,-8.716343687096876625e-02,1.275323329762426905e+00,-1.262993535611461539e+03,1.360403685892678460e+00,-1.144966140255332220e+03,1.556450369086442853e-01,-1.265175304645099474e-01,5.052209987693550372e-07
8.750000000000000000e+09,-3.676695928330039800e-05,3.897855541240339124e-05,-3.645861042667784206e-05,5.005258187939217118e-05,2.947753432140735627e-11,1.092234895591829634e-11,9.967829272624907366e-01,-7.914144569366063364e-02,9.960808907033592563e-01,-8.726837279212443232e-02,1.278567923836179565e+00,-1.261475984448824192e+03,1.356878547141028513e+00,-1.143584136919369939e+03,1.556515615501138372e-01,-1.266715067191359345e-01,5.076607026933467464e-07
8.760000000000000000e+09,-3.670470777009794780e-05,3.912687800600715720e-05,-3.635806184919876312e-05,5.021941499635368243e-05,2.991242868895522562e-11,1.028037581468586099e-11,9.967750015234259076e-01,-7.923621840749875411e-02,9.960717126750275874e-01,-8.737333545338864249e-02,1.281791206486033063e+00,-1.259961900100408457e+03,1.353308165271926322e+00,-1.142205101048004281e+03,1.556581109065537649e-01,-1.268255466611175053e-01,5.101636066831235105e-07
8.770000000000000000e+09,-3.664192696559661114e-05,3.927516318106252015e-05,-3.625685794837814644e-05,5.038610318269720400e-05,3.033776419336182123e-11,9.624485202497215430e-12,9.967670660998598775e-01,-7.933100090725422882e-02,9.960625253712768190e-01,-8.747832493255025543e-02,1.284992408383540452e+00,-1.258451272109758747e+03,1.349695290079433008e+00,-1.140829021984031442e+03,1.556646848871669764e-01,-1.269796506704234940e-01,5.127309292554915482e-07
8.780000000000000000e+09,-3.657861658784549309e-05,3.942340917550840877e-05,-3.615499865032425971e-05,5.055264408488818658e-05,3.075320964756211797e-11,8.954734566452984229e-12,9.967591210524719969e-01,-7.942579311063460712e-02,9.960533285876929099e-01,-8.758334130419082042e-02,1.288170757769250940e+00,-1.256944090039773982e+03,1.346042710353515304e+00,-1.139455889156910871e+03,1.556712833881409574e-01,-1.271338191122377004e-01,5.153638934149922159e-07
8.790000000000000000e+09,-3.651477636043737351e-05,3.957161422580447984e-05,-3.605248388921130623e-05,5.071903534683888637e-05,3.115843203159109235e-11,8.271187357676597677e-12,9.967511664424736351e-01,-7.952059493683924507e-02,9.960441221151449254e-01,-8.768838463961843577e-02,1.291325480928136038e+00,-1.255440343471551614e+03,1.342353253323829154e+00,-1.138085692082866672e+03,1.556779062927312052e-01,-1.272880523365440553e-01,5.180637261567011859e-07
8.800000000000000000e+09,-3.645040601250551542e-05,3.971977656695886705e-05,-3.594931360731734490e-05,5.088527460993164158e-05,3.155309656914306221e-11,7.573913111205870444e-12,9.967432023315715428e-01,-7.961540630663423157e-02,9.960349057397951400e-01,-8.779345500680059422e-02,1.294455802692753510e+00,-1.253940022003248032e+03,1.338629784069254036e+00,-1.136718420365003340e+03,1.556845534713751367e-01,-1.274423506777286885e-01,5.208316579710121154e-07
8.810000000000000000e+09,-3.638550527872022947e-05,3.986789443255621439e-05,-3.584548775506160708e-05,5.105135951304292811e-05,3.193686680594401889e-11,6.862987525526806015e-12,9.967352287819308820e-01,-7.971022714242895213e-02,9.960256792431098072e-01,-8.789855247029866592e-02,1.297560946944914972e+00,-1.252443115248927370e+03,1.334875204923885228e+00,-1.135354063693394664e+03,1.556912247817919259e-01,-1.275967144541912401e-01,5.236689223518921986e-07
8.820000000000000000e+09,-3.632007389928491653e-05,4.001596605478559439e-05,-3.574100629104241659e-05,5.121728769256812688e-05,3.230940468994697506e-11,6.138492541725026402e-12,9.967272458561370341e-01,-7.980505736835069586e-02,9.960164424018715934e-01,-8.800367709120071602e-02,1.300640137138831864e+00,-1.250949612837444420e+03,1.331092454873469721e+00,-1.133992611845187639e+03,1.556979200691028797e-01,-1.277511439679500371e-01,5.265767553099965114e-07
8.830000000000000000e+09,-3.625411161993196812e-05,4.016398966446819589e-05,-3.563586918207508930e-05,5.138305678244801218e-05,3.267037065336565679e-11,5.400516422228488192e-12,9.967192536171575190e-01,-7.989989691032274577e-02,9.960071949881956765e-01,-8.810882892705454439e-02,1.303692596829368888e+00,-1.249459504411308671e+03,1.327284508904239102e+00,-1.132634054684702051e+03,1.557046391659656914e-01,-1.279056395042629801e-01,5.295563948921099038e-07
8.840000000000000000e+09,-3.618761819191814496e-05,4.031196349108504576e-05,-3.553007640322870797e-05,5.154866441419567375e-05,3.301942369655727388e-11,4.649153829110229791e-12,9.967112521282994742e-01,-7.999474569613958252e-02,9.959979367695437347e-01,-8.821400803180295958e-02,1.306717550224215874e+00,-1.247972779625579506e+03,1.323454377385385516e+00,-1.131278382163502783e+03,1.557113818927043092e-01,-1.280602013312603371e-01,5.326090807083067388e-07
8.850000000000000000e+09,-3.612059337201971841e-05,4.045988576280484578e-05,-3.542362793786382535e-05,5.171410821692470612e-05,3.335622147376795876e-11,3.884505901928202064e-12,9.967032414531684648e-01,-8.008960365554508576e-02,9.959886675087450403e-01,-8.831921445571641605e-02,1.309714222730462563e+00,-1.246489428146755472e+03,1.319605105385187382e+00,-1.129925584320493499e+03,1.557181480574512666e-01,-1.282148296995710424e-01,5.357360534682559407e-07
8.860000000000000000e+09,-3.605303692252770673e-05,4.060775470651134875e-05,-3.531652377766959810e-05,5.187938581737811607e-05,3.368042038075334630e-11,3.106680335069082625e-12,9.966952216556258515e-01,-8.018447072030858436e-02,9.959793869640133357e-01,-8.842444824532777470e-02,1.312681841526875060e+00,-1.245009439651685170e+03,1.315739772017409104e+00,-1.128575651281989622e+03,1.557249374562926225e-01,-1.283695248419698121e-01,5.389385545280515917e-07
8.870000000000000000e+09,-3.598494861124187135e-05,4.075556854783068717e-05,-3.520876392270039896e-05,5.204449483995883616e-05,3.399167564428566177e-11,2.315791454570524072e-12,9.966871927997414948e-01,-8.027934682430296065e-02,9.959700948889719241e-01,-8.852970944336578663e-02,1.315619636143963822e+00,-1.243532803826477448e+03,1.311861489736221742e+00,-1.127228573261791780e+03,1.557317498734382966e-01,-1.285242869730275628e-01,5.422178254489126842e-07
8.880000000000000000e+09,-3.591632821146543134e-05,4.090332551115888484e-05,-3.510034838141243567e-05,5.220943290676068553e-05,3.428964141355962129e-11,1.511960294390396242e-12,9.966791549497504565e-01,-8.037423190358156111e-02,9.959607910326752078e-01,-8.863499808868996466e-02,1.318526839056393785e+00,-1.242059510365433653e+03,1.307973403630961151e+00,-1.125884340561255613e+03,1.557385850813731154e-01,-1.286791162887723772e-01,5.455751075690761518e-07
8.890000000000000000e+09,-3.584717550199848369e-05,4.105102381968900262e-05,-3.499127717069999043e-05,5.237419763760061808e-05,3.457397085350933923e-11,6.953146720940920570e-13,9.966711081700030395e-01,-8.046912589645707770e-02,9.959514751396359999e-01,-8.874031421622557980e-02,1.321402686287926009e+00,-1.240589548969973521e+03,1.304078690706007349e+00,-1.124542943569341787e+03,1.557454428410363079e-01,-1.288340129663518852e-01,5.490116415901649527e-07
8.900000000000000000e+09,-3.577749026713231801e-05,4.119866169543818921e-05,-3.488155031593134087e-05,5.253878665005192616e-05,3.484431624004619456e-11,-1.340107360702536250e-13,9.966630525249181582e-01,-8.056402874357683486e-02,9.959421469498523916e-01,-8.884565785689710338e-02,1.324246418015459614e+00,-1.239122909347603809e+03,1.300180559138637504e+00,-1.123204372762692174e+03,1.557523229019912581e-01,-1.289889771637206528e-01,5.525286671792260508e-07
8.910000000000000000e+09,-3.570727229664185423e-05,4.134623735927484049e-05,-3.477116785098382043e-05,5.270319755947854208e-05,3.510032905723089747e-11,-9.758743207408147480e-13,9.966549880789317140e-01,-8.065894038800316967e-02,9.959328061988371728e-01,-8.895102903756528512e-02,1.327057279200012818e+00,-1.237659581210860324e+03,1.296282247525706532e+00,-1.121868618705658264e+03,1.557592250026140213e-01,-1.291440090193183843e-01,5.561274225876478573e-07
8.920000000000000000e+09,-3.563652138577941519e-05,4.149374903094504722e-05,-3.466012981827914981e-05,5.286742797907020006e-05,3.534166009638868085e-11,-1.830127465684130943e-12,9.966469148964450797e-01,-8.075386077528931561e-02,9.959234526176513613e-01,-8.905642778096015122e-02,1.329834520228256878e+00,-1.236199554276289973e+03,1.292387024104710402e+00,-1.120535672050358471e+03,1.557661488702807573e-01,-1.292991086517779886e-01,5.598091442880225951e-07
8.930000000000000000e+09,-3.556523733526692721e-05,4.164119492909967976e-05,-3.454843626881762324e-05,5.303147551987849281e-05,3.556795955717956540e-11,-2.696614474745228286e-12,9.966388330417723651e-01,-8.084878985355779812e-02,9.959140859329359552e-01,-8.916185410561965063e-02,1.332577397549457254e+00,-1.234742818263441904e+03,1.288498185978251165e+00,-1.119205523536704732e+03,1.557730942215582726e-01,-1.294542761596237657e-01,5.635750666300219053e-07
8.940000000000000000e+09,-3.549341995128864232e-05,4.178857327132068681e-05,-3.443608726221210494e-05,5.319533779085448648e-05,3.577887715063410935e-11,-3.575172499534449818e-12,9.966307425790869035e-01,-8.094372757357756742e-02,9.959047058669497909e-01,-8.926730802582259761e-02,1.335285174335846481e+00,-1.233289362893860698e+03,1.284619058289134141e+00,-1.117878163992448435e+03,1.557800607624089118e-01,-1.296095116210001508e-01,5.674264215162450682e-07
8.950000000000000000e+09,-3.542106904548278997e-05,4.193588227414769896e-05,-3.432308286672098213e-05,5.335901239888631546e-05,3.597406220416335386e-11,-4.465631467886911818e-12,9.966226435723646304e-01,-8.103867388884218592e-02,9.958953121376064033e-01,-8.937278955152733184e-02,1.337957121147999917e+00,-1.231839177890098199e+03,1.280752993415835705e+00,-1.116553584333189519e+03,1.557870481883861791e-01,-1.297648150933932987e-01,5.713644380989282676e-07
8.960000000000000000e+09,-3.534818443493405529e-05,4.208312015310386662e-05,-3.420942315928128741e-05,5.352249694883891832e-05,3.615316376855528153e-11,-5.367814013125881100e-12,9.966145360853277957e-01,-8.113362875564622545e-02,9.958859044585155473e-01,-8.947829868830732558e-02,1.340592516617905350e+00,-1.230392252974757866e+03,1.276903370120842540e+00,-1.115231775562401253e+03,1.557940561848543959e-01,-1.299201866133843641e-01,5.753903424983420299e-07
8.970000000000000000e+09,-3.527476594216435670e-05,4.223028512272242971e-05,-3.409510822554033034e-05,5.368578904359355025e-05,3.631583072696436652e-11,-6.281535404163089437e-12,9.966064201813867873e-01,-8.122859213316258042e-02,9.958764825390239439e-01,-8.958383543728883069e-02,1.343190648119594544e+00,-1.228948577869519795e+03,1.273073592700257439e+00,-1.113912728771446609e+03,1.558010844271899287e-01,-1.300756261963867955e-01,5.795053575435902477e-07
8.980000000000000000e+09,-3.520081339512472110e-05,4.237737539657224391e-05,-3.398013815988700377e-05,5.384888628408903690e-05,3.646171190590638505e-11,-7.206603476474043925e-12,9.965982959235796246e-01,-8.132356398351904547e-02,9.958670460842621308e-01,-8.968939979508844251e-02,1.345750812489984405e+00,-1.227508142294214622e+03,1.269267090111047880e+00,-1.112596435139566893e+03,1.558081325809999862e-01,-1.302311338364265658e-01,5.837107025364867227e-07
8.990000000000000000e+09,-3.512632662718580387e-05,4.252438918728357103e-05,-3.386451306548206698e-05,5.401178626936348236e-05,3.659045618826461235e-11,-8.142818563976315657e-12,9.965901633745128940e-01,-8.141854427187571186e-02,9.958575947951895380e-01,-8.979499175375095510e-02,1.348272316702929796e+00,-1.226070935965889930e+03,1.265487315077357344e+00,-1.111282885933896750e+03,1.558152003023412502e-01,-1.303867095059127734e-01,5.880075930390266587e-07
9.000000000000000000e+09,-3.505130547712874097e-05,4.267132470657369339e-05,-3.374823305428804258e-05,5.417448659659703409e-05,3.670171262831842469e-11,-9.089973431854110087e-12,9.965820225962980228e-01,-8.151353296649989366e-02,9.958481283686455576e-01,-8.990061130068822959e-02,1.350754478603712672e+00,-1.224636948597903029e+03,1.261737743182512528e+00,-1.109972072509435748e+03,1.558222872379412816e-01,-1.305423531554267269e-01,5.923972406849704290e-07
9.010000000000000000e+09,-3.497574978913539786e-05,4.281818016527212141e-05,-3.363129824709796813e-05,5.433698486115550851e-05,3.679513056880091712e-11,-1.004785321035669716e-11,9.965738736504885509e-01,-8.160853003884224743e-02,9.958386464973997265e-01,-9.000625841861763232e-02,1.353196627627410553e+00,-1.223206169899034421e+03,1.258021871948619586e+00,-1.108663986309045413e+03,1.558293930254228410e-01,-1.306980647135239926e-01,5.968808530158870086e-07
9.020000000000000000e+09,-3.489965941277876752e-05,4.296495377334567944e-05,-3.351370877356254867e-05,5.449927865663488401e-05,3.687035975999416446e-11,-1.101623532961297630e-11,9.965657165980150722e-01,-8.170353546361168451e-02,9.958291488702075700e-01,-9.011193308550348446e-02,1.355598105524116193e+00,-1.221778589572608780e+03,1.254343219886472571e+00,-1.107358618863403990e+03,1.558365172935239629e-01,-1.308538440865655850e-01,6.014596333419686737e-07
9.030000000000000000e+09,-3.482303420301243341e-05,4.311164373992367951e-05,-3.339546477221846797e-05,5.466136557490601066e-05,3.692705048086920160e-11,-1.199488945549614875e-11,9.965575514991207307e-01,-8.179854921885175434e-02,9.958196351718646699e-01,-9.021763527449430664e-02,1.357958267098781979e+00,-1.220354197315634337e+03,1.250705325544370972e+00,-1.106055961790994388e+03,1.558436596623289649e-01,-1.310096911585156287e-01,6.061347806278081848e-07
9.040000000000000000e+09,-3.474587402016069641e-05,4.325824827332222104e-05,-3.327656639051307440e-05,5.482324320616131227e-05,3.696485366227838108e-11,-1.298357742657441998e-11,9.965493784132916089e-01,-8.189357128601174041e-02,9.958101050832680601e-01,-9.032336495386658615e-02,1.360276480957868683e+00,-1.218932982817982520e+03,1.247111746518773989e+00,-1.104756006798044837e+03,1.558508197434943510e-01,-1.311656057908194006e-01,6.109074894032576750e-07
9.050000000000000000e+09,-3.466817872990717714e-05,4.340476558106896485e-05,-3.315701378482985973e-05,5.498490913896079041e-05,3.698342101220687406e-11,-1.398205319218911686e-11,9.965411973991904482e-01,-8.198860165002390399e-02,9.958005582814756229e-01,-9.042912208696438081e-02,1.362552130259719441e+00,-1.217514935761541437e+03,1.243566058471470948e+00,-1.103458745678483638e+03,1.558579971404767950e-01,-1.313215878222322441e-01,6.157789496994125463e-07
9.060000000000000000e+09,-3.458994820328463129e-05,4.355119386992729056e-05,-3.303680712051234545e-05,5.514636096027970900e-05,3.698240514308878821e-11,-1.499006275169351702e-11,9.965330085145865935e-01,-8.208364029937388617e-02,9.957909944397719260e-01,-9.053490663214217027e-02,1.364784613470967356e+00,-1.216100045819440311e+03,1.240071854100425197e+00,-1.102164170313881186e+03,1.558651914487556855e-01,-1.314776370687037732e-01,6.207503470096210614e-07
9.070000000000000000e+09,-3.451118231666336215e-05,4.369753134592027096e-05,-3.291594657188658672e-05,5.530759625555667868e-05,3.696145970119552815e-11,-1.600734409489649259e-11,9.965248118162840507e-01,-8.217868722617349686e-02,9.957814132277329477e-01,-9.064071854270805417e-02,1.366973345142924678e+00,-1.214688302655254574e+03,1.236632742128854767e+00,-1.100872272673371526e+03,1.558724022560645239e-01,-1.316337533232602441e-01,6.258228622754425486e-07
9.080000000000000000e+09,-3.443188095173988395e-05,4.384377621435446354e-05,-3.279443232228304616e-05,5.546861260874239166e-05,3.692023949810028231e-11,-1.703362714374396513e-11,9.965166073600513208e-01,-8.227374242623314293e-02,9.957718143112962439e-01,-9.074655776686671449e-02,1.369117756665739760e+00,-1.213279695922250994e+03,1.233252346236357821e+00,-1.099583044813592551e+03,1.558796291426187142e-01,-1.317899363559002501e-01,6.309976718972658071e-07
9.090000000000000000e+09,-3.435204399552528701e-05,4.398992667984350538e-05,-3.267226456405699042e-05,5.562940760234847185e-05,3.685840064422469132e-11,-1.806863369528409635e-11,9.965083952005474588e-01,-8.236880589913207762e-02,9.957621973528320014e-01,-9.085242424766390434e-02,1.371217297058857199e+00,-1.211874215262645521e+03,1.229934304000005252e+00,-1.098296478878581866e+03,1.558868716813302246e-01,-1.319461859135051818e-01,6.362759477693563656e-07
9.100000000000000000e+09,-3.427167134033350126e-05,4.413598094633103052e-05,-3.254944349860765344e-05,5.578997881749769372e-05,3.677560068447278404e-11,-1.911207736595075435e-11,9.965001753912480220e-01,-8.246387764828837230e-02,9.957525620112178677e-01,-9.095831792293163076e-02,1.373271433754112314e+00,-1.210471850306884562e+03,1.226682265812983674e+00,-1.097012567099690159e+03,1.558941294380384035e-01,-1.321025017197762774e-01,6.416588573389219956e-07
9.110000000000000000e+09,-3.419076288376880757e-05,4.428193721711408192e-05,-3.242596933639634260e-05,5.595032383397429608e-05,3.667149873595565125e-11,-2.016366353720932049e-11,9.964919479843693528e-01,-8.255895768102750054e-02,9.957429079419157780e-01,-9.106423872523450314e-02,1.375279653374646749e+00,-1.209072590672951037e+03,1.223499893765183089e+00,-1.095731301795472973e+03,1.559014019717293587e-01,-1.322588834751654008e-01,6.471475636887779390e-07
9.120000000000000000e+09,-3.410931852871410127e-05,4.442779369486571031e-05,-3.230184229696306773e-05,5.611044023027414674e-05,3.654575562781033388e-11,-2.122308930260571121e-11,9.964837130307931945e-01,-8.265404600865118578e-02,9.957332347970517805e-01,-9.117018658181688662e-02,1.377241462525887084e+00,-1.207676425965691124e+03,1.220390860542517775e+00,-1.094452675371572013e+03,1.559086888347343269e-01,-1.324153308568382370e-01,6.527432256431160181e-07
9.130000000000000000e+09,-3.402733818331787495e-05,4.457354858165715967e-05,-3.217706260894211969e-05,5.627032558365690617e-05,3.639803404311838002e-11,-2.229004341625810302e-11,9.964754705799887535e-01,-8.274914264650441720e-02,9.957235422254980817e-01,-9.127616141454934773e-02,1.379156388601855632e+00,-1.206283345776147598e+03,1.217358848265643667e+00,-1.093176680320596915e+03,1.559159895729687051e-01,-1.325718435186475919e-01,6.584469978958084219e-07
9.140000000000000000e+09,-3.394482176098158072e-05,4.471920007898034409e-05,-3.205163051007601594e-05,5.642997747019655138e-05,3.622799866292361821e-11,-2.336420624283646778e-11,9.964672206799345400e-01,-8.284424761404116100e-02,9.957138298729596437e-01,-9.138216313987870820e-02,1.381023980573499399e+00,-1.204893339680951613e+03,1.214407547345307536e+00,-1.091903309221980635e+03,1.559233037261169297e-01,-1.327284210911122142e-01,6.642600311606430810e-07
9.150000000000000000e+09,-3.386176918034678243e-05,4.486474638776953865e-05,-3.192554624722844996e-05,5.658939346483412907e-05,3.603531631235523478e-11,-2.444524970906952620e-11,9.964589633770386534e-01,-8.293936093488953054e-02,9.957040973820610041e-01,-9.148819166877751596e-02,1.382843809789054967e+00,-1.203506397241696959e+03,1.211540655294711000e+00,-1.090632554741841204e+03,1.559306308278525788e-01,-1.328850631814258998e-01,6.701834723428215818e-07
9.160000000000000000e+09,-3.377818036528205714e-05,4.501018570842283973e-05,-3.179881007639535694e-05,5.674857114142898423e-05,3.581965610885436487e-11,-2.553283725682506654e-11,9.964506987160590690e-01,-8.303448263691597109e-02,9.956943443924375359e-01,-9.159424690669489000e-02,1.384615470792335268e+00,-1.202122508004370729e+03,1.208761875539844821e+00,-1.089364409632815978e+03,1.559379704060188110e-01,-1.330417693734724238e-01,6.762184647310225104e-07
9.170000000000000000e+09,-3.369405524486936805e-05,4.515551624082384240e-05,-3.167142226271490193e-05,5.690750807281178437e-05,3.558068961250925096e-11,-2.662662379780493939e-11,9.964424267400224799e-01,-8.312961275228723801e-02,9.956845705408301495e-01,-9.170032875350846158e-02,1.386338582113389561e+00,-1.200741661498787607e+03,1.206074916204057157e+00,-1.088098866733894511e+03,1.559453219828311199e-01,-1.331985392278534353e-01,6.823661482092795451e-07
9.180000000000000000e+09,-3.360939375339114216e-05,4.530073618436198269e-05,-3.154338308047632968e-05,5.706620183083683227e-05,3.531809097849560183e-11,-2.772625566990111185e-11,9.964341474901419193e-01,-8.322475131753208355e-02,9.956747754611816603e-01,-9.180643710347616282e-02,1.388012787078444665e+00,-1.199363847238065546e+03,1.203483488863625661e+00,-1.086835918970248258e+03,1.559526850750624916e-01,-1.333553722819442733e-01,6.886276594878840138e-07
9.190000000000000000e+09,-3.352419583031580300e-05,4.544584373795361855e-05,-3.141469281312642917e-05,5.722464998643432457e-05,3.503153711162681144e-11,-2.883137059525494153e-11,9.964258610057338261e-01,-8.331989837360205542e-02,9.956649587847360428e-01,-9.191257184519247003e-02,1.389637754632038646e+00,-1.197989054718102125e+03,1.200991307315001588e+00,-1.085575559353030030e+03,1.559600591942142400e-01,-1.335122680499445380e-01,6.950041323525401650e-07
9.200000000000000000e+09,-3.343846142028478045e-05,4.559083710006209440e-05,-3.128535175327566616e-05,5.738285010966334888e-05,3.472070782301030241e-11,-2.994159764006673560e-11,9.964175673241337794e-01,-8.341505396592915900e-02,9.956551201401424578e-01,-9.201873286154195475e-02,1.391213180133776373e+00,-1.196617273417108208e+03,1.198602086281248758e+00,-1.084317780979173676e+03,1.559674438466912005e-01,-1.336692260229658813e-01,7.014966979308936138e-07
9.210000000000000000e+09,-3.335219047309778597e-05,4.573571446871779885e-05,-3.115536020270184234e-05,5.754079976976430498e-05,3.438528598881053691e-11,-3.105655717620135168e-11,9.964092664806141197e-01,-8.351021814448353342e-02,9.956452591535598362e-01,-9.212492002965635973e-02,1.392738786164392062e+00,-1.195248492795142056e+03,1.196319540142603222e+00,-1.083062577031181263e+03,1.559748385339637111e-01,-1.338262456691159119e-01,7.081064849756318816e-07
9.220000000000000000e+09,-3.326538294369934141e-05,4.588047404153763290e-05,-3.102471847235285329e-05,5.769849653521150217e-05,3.402495771111817171e-11,-3.217586084463324478e-11,9.964009585082962417e-01,-8.360539096382940683e-02,9.956353754487674568e-01,-9.223113322087343746e-02,1.394214323348945017e+00,-1.193882702293684588e+03,1.194147381607693070e+00,-1.081809940776893427e+03,1.559822427527182143e-01,-1.339833264336154350e-01,7.148346201632582217e-07
9.230000000000000000e+09,-3.317803879216368819e-05,4.602511401574457979e-05,-3.089342688234775913e-05,5.785593797376561433e-05,3.363941248092093677e-11,-3.329911152078197416e-11,9.963926434380664388e-01,-8.370057248317996912e-02,9.956254686472756354e-01,-9.233737230069419266e-02,1.395639571148703517e+00,-1.192519891335229431e+03,1.192089320401701125e+00,-1.080559865569256090e+03,1.559896559950050832e-01,-1.341404677389056721e-01,7.216822284076915918e-07
9.240000000000000000e+09,-3.309015798368135684e-05,4.616963258818627876e-05,-3.076148576197613397e-05,5.801312165252548445e-05,3.322834334317580485e-11,-3.442590328178159383e-11,9.963843212984890840e-01,-8.379576276644873367e-02,9.956155383684408555e-01,-9.244363712874498207e-02,1.397014338677160739e+00,-1.191160049322914801e+03,1.190149061913302830e+00,-1.079312344846062160e+03,1.559970777483631332e-01,-1.342976689848020266e-01,7.286504331878111188e-07
9.250000000000000000e+09,-3.300174048854361540e-05,4.631402795535363265e-05,-3.062889544969627702e-05,5.817004513798078297e-05,3.279144706397864543e-11,-3.555582137573248806e-11,9.963759921157182564e-01,-8.389096188230253659e-02,9.956055842295848946e-01,-9.254992755873896193e-02,1.398338465501638428e+00,-1.189803165640166071e+03,1.188330305822476562e+00,-1.078067372129688920e+03,1.560045074959639511e-01,-1.344549295486333895e-01,7.357403568880564107e-07
9.260000000000000000e+09,-3.291278628212879496e-05,4.645829831339919866e-05,-3.049565629313144834e-05,5.832670599606285010e-05,3.232842429982627082e-11,-3.668844219298589330e-11,9.963676559134124755e-01,-8.398616990420895712e-02,9.955956058461163938e-01,-9.265624343843942290e-02,1.399611822440469000e+00,-1.188449229650388816e+03,1.186636744728435611e+00,-1.076824941026823353e+03,1.560119447166974371e-01,-1.346122487854167493e-01,7.429531211512537316e-07
9.270000000000000000e+09,-3.282329534488677880e-05,4.660244185815496932e-05,-3.036176864906498657e-05,5.848310179219658167e-05,3.183897976896830235e-11,-3.782333323950561289e-11,9.963593127126448845e-01,-8.408138691048594460e-02,9.955856028316556472e-01,-9.276258460962447105e-02,1.400834312358022027e+00,-1.187098230696664359e+03,1.185072062730904596e+00,-1.075585045228168156e+03,1.560193888852952071e-01,-1.347696260280295821e-01,7.502898472427466771e-07
9.280000000000000000e+09,-3.273326766232456214e-05,4.674645678514942831e-05,-3.022723288343336662e-05,5.863923009135060734e-05,3.132282242484170296e-11,-3.896005311236082682e-11,9.963509625318142104e-01,-8.417661298434649109e-02,9.955755747981616111e-01,-9.286895090805426245e-02,1.402005870968204837e+00,-1.185750158101491024e+03,1.183639934022020723e+00,-1.074347678508135687e+03,1.560268394724093621e-01,-1.349270605874141882e-01,7.577516564250555764e-07
9.290000000000000000e+09,-3.264270322499114786e-05,4.689034128962507386e-05,-3.009204937131821047e-05,5.879508845808805161e-05,3.077966563158343290e-11,-4.009815147739528482e-11,9.963426053865573895e-01,-8.427184821394315128e-02,9.955655213560643535e-01,-9.297534216343816826e-02,1.403126467614398631e+00,-1.184405001166556758e+03,1.182344021428922920e+00,-1.073112834724532149e+03,1.560342959446919808e-01,-1.350845517527798356e-01,7.653396703421624698e-07
