frequency_Hz,S11_real,S11_imag,S21_real,S21_imag,S11_dB,S21_dB,S21_phase_unwrapped_rad,group_delay_s,Zin_real_ohm,Zin_imag_ohm,Vrx_50ohm_per_tx_inc_real,Vrx_50ohm_per_tx_inc_imag,Vrx_open_circuit_equivalent_per_tx_inc_real,Vrx_open_circuit_equivalent_per_tx_inc_imag
1.138000000000000000e+09,7.210404371604263174e-01,2.235549067328076178e-01,1.367204840471650078e-02,-4.762263594788893051e-02,-2.442195501353319642e+00,-2.609976744708918162e+01,-7.574409273428015510e+00,1.468556441062260386e-09,1.682863586190323133e+02,1.749321157711508192e+02,1.329794916415401144e-02,-4.774171266727343654e-02,2.250863941513736033e-01,-1.619025245934515023e-01
1.140000000000000000e+09,7.234530704521404676e-01,2.223058104826203529e-01,1.269394142102442564e-02,-4.749782689629988147e-02,-2.419937922476339764e+00,-2.616691060149663883e+01,-7.592831823389567525e+00,1.463594649432524055e-09,1.696593742994631100e+02,1.765760166405918596e+02,1.231999829327784686e-02,-4.760929758005962020e-02,2.222572647643072941e-01,-1.656482458725390128e-01
1.142000000000000000e+09,7.258290607047382936e-01,2.210482767849467067e-01,1.172926510080227538e-02,-4.735769173162860529e-02,-2.398111891205644497e+00,-2.623363445415694883e+01,-7.611193419015940265e+00,1.458844972288476965e-09,1.710484718906301396e+02,1.782186832892175232e+02,1.135561317564900453e-02,-4.746164001984667924e-02,2.193738386188444078e-01,-1.693508114340885606e-01
1.144000000000000000e+09,7.281687471663211841e-01,2.197829842744497830e-01,1.077794345520003902e-02,-4.720263850871212613e-02,-2.376708992197249071e+00,-2.629995492251826761e+01,-7.629496596570910505e+00,1.454285188093177697e-09,1.724536768950826797e+02,1.798598669621700310e+02,1.040471391750295849e-02,-4.729914943879411082e-02,2.164357118695057480e-01,-1.730095849137643360e-01
1.146000000000000000e+09,7.304724916506393217e-01,2.185106124589777654e-01,9.839911065100062290e-03,-4.703304538466672458e-02,-2.355720731270111834e+00,-2.636589006218181908e+01,-7.647743592321045725e+00,1.449889963783069247e-09,1.738749963074097025e+02,1.814993313928267753e+02,9.467231183104376710e-03,-4.712220525123710091e-02,2.134425018602792712e-01,-1.766237479348588546e-01
1.148000000000000000e+09,7.327406809899280615e-01,2.172318383596430758e-01,8.915116467599456390e-03,-4.684926439241524770e-02,-2.335138516715058010e+00,-2.643145970819084667e+01,-7.665936305840785892e+00,1.445631275541707032e-09,1.753124207738976850e+02,1.831368558120537671e+02,8.543109588748067779e-03,-4.693116059780730320e-02,2.103938778774099849e-01,-1.801923035015879360e-01
1.150000000000000000e+09,7.349737288923836598e-01,2.159473327166018808e-01,8.003524912894209586e-03,-4.665162565986744753e-02,-2.314953648060040337e+00,-2.649668506706790438e+01,-7.684076269081376864e+00,1.441478901633491387e-09,1.767659272784588609e+02,1.847722376432092517e+02,7.632310469392998217e-03,-4.672634655614694987e-02,2.072895914188066235e-01,-1.837140844264369965e-01
1.152000000000000000e+09,7.371720771365481983e-01,2.146577558598046498e-01,7.105120424887531767e-03,-4.644044197465455048e-02,-2.295157312553269602e+00,-2.656158826659424221e+01,-7.702164622062197097e+00,1.437400979036556934e-09,1.782354823119373748e+02,1.864052947909720785e+02,6.734813951105241524e-03,-4.650807669851790560e-02,2.041295051512008185e-01,-1.871877667353737396e-01
1.154000000000000000e+09,7.393361960509842179e-01,2.133637533543508158e-01,6.219907114820769425e-03,-4.621601358404379967e-02,-2.275740589448141282e+00,-2.662619187141466881e+01,-7.720202095929408870e+00,1.433364614153845192e-09,1.797210454659581842e+02,1.880358674374643897e+02,5.850620278398391966e-03,-4.627665188631897852e-02,2.009136197304714211e-01,-1.906118878578708098e-01
1.156000000000000000e+09,7.414665842452432543e-01,2.120659515379332838e-01,5.347909714776559638e-03,-4.597863311192939423e-02,-2.256694461991601397e+00,-2.669051837349463696e+01,-7.738189003996128079e+00,1.429336536630213259e-09,1.812225733770488034e+02,1.896638192672439232e+02,4.979750363038675312e-03,-4.603236518375667524e-02,1.976420976874579405e-01,-1.939848692713784239e-01
1.158000000000000000e+09,7.435637675770081501e-01,2.107649530728647469e-01,4.489173316625129709e-03,-4.572859046983542008e-02,-2.238009836833488642e+00,-2.675458966723965304e+01,-7.756125241233288392e+00,1.425283784262745574e-09,1.827400239324299491e+02,1.912890380536487100e+02,4.122245539548968947e-03,-4.577550676791276862e-02,1.943152836316460186e-01,-1.973050431360371670e-01
1.160000000000000000e+09,7.456282973598592489e-01,2.094613326371961570e-01,3.643762321458021269e-03,-4.546617763686965075e-02,-2.219677570393566501e+00,-2.681842651969413183e+01,-7.774010292523492183e+00,1.421174406185430926e-09,1.842733606360895067e+02,1.929114355524473012e+02,3.278166532057132619e-03,-4.550636871040339426e-02,1.909337200978532822e-01,-2.005706823290413776e-01
1.162000000000000000e+09,7.476607478359479364e-01,2.081556328784435472e-01,2.811758624287147290e-03,-4.519169318463273077e-02,-2.201688501549197152e+00,-2.688204804666088421e+01,-7.791843249824824014e+00,1.416978170910779329e-09,1.858225570229253663e+02,1.945309466646382077e+02,2.447591656826476284e-03,-4.522524950682101086e-02,1.874981584553429281e-01,-2.037800331729480163e-01
1.164000000000000000e+09,7.496617129575703364e-01,2.068483607491860832e-01,1.993259078340770332e-03,-4.490544642725478180e-02,-2.184033489843490994e+00,-2.694547120581805899e+01,-7.809622838219735463e+00,1.412667265427882705e-09,1.873876010005228068e+02,1.961475278482572548e+02,1.630614304319953850e-03,-4.493245823425084939e-02,1.840095644130606001e-01,-2.069313500523727034e-01
1.166000000000000000e+09,7.516318025405223091e-01,2.055399843366186308e-01,1.188372302139598970e-03,-4.460776108397441347e-02,-2.166703458266760141e+00,-2.700871031795320931e+01,-7.827347450649103422e+00,1.408216971368911400e-09,1.889684989926250580e+02,1.977611547786956123e+02,8.273397634800148471e-04,-4.462831822431390788e-02,1.804691177861431628e-01,-2.100229310321873044e-01
1.168000000000000000e+09,7.535716378699378604e-01,2.042309302878001220e-01,3.972149102442757416e-04,-4.429897835186927951e-02,-2.149689439535592328e+00,-2.707177662728602030e+01,-7.845015190955041184e+00,1.403606304256356209e-09,1.905652797562348724e+02,1.993718192779695357e+02,3.788146859577266374e-05,-4.431317014930200027e-02,1.768782063346172884e-01,-2.130531535308322344e-01
1.170000000000000000e+09,7.554818468554623800e-01,2.029215819193969927e-01,-3.800927353655215741e-04,-4.397945929931969256e-02,-2.132982624687475681e+00,-2.713467791151101238e+01,-7.862623924680976373e+00,1.398818602014743865e-09,1.921779977454646371e+02,2.009795255550321542e+02,-7.376432347911032923e-04,-4.398737443185314622e-02,1.732384136414639730e-01,-2.160205090668687322e-01
1.172000000000000000e+09,7.573630588466491176e-01,2.016122780850806706e-01,-1.143431142290875138e-03,-4.364958650628628090e-02,-2.116574412729160581e+00,-2.719741815165885868e+01,-7.880171336905394952e+00,1.393842049271961170e-09,1.938067359001892100e+02,2.025842858209222754e+02,-1.499117694454405987e-03,-4.365131290402868985e-02,1.695515011598623667e-01,-2.189236360876318788e-01
1.174000000000000000e+09,7.592158992310954480e-01,2.003033128559859599e-01,-1.892686550529692775e-03,-4.330976489516945999e-02,-2.100456460024421990e+00,-2.725999727115441829e+01,-7.897654996219035439e+00,1.388670124477295846e-09,1.954516077461168493e+02,2.041861153638282360e+02,-2.246430804427041687e-03,-4.330538965925568445e-02,1.658193847240660712e-01,-2.217613499065194949e-01
1.176000000000000000e+09,7.610409839466170112e-01,1.989949360500470055e-01,-2.627755909755599695e-03,-4.296042171553637185e-02,-2.084620728084917829e+00,-2.732241095253709062e+01,-7.915072423795936452e+00,1.383301957548340077e-09,1.971127587051043690e+02,2.057850271892965281e+02,-2.979481975390930754e-03,-4.295003106003287413e-02,1.620441059803800210e-01,-2.245326688206095989e-01
1.178000000000000000e+09,7.628389140444488126e-01,1.976873546249942326e-01,-3.348551833997911488e-03,-4.260200566689242158e-02,-2.069059528437629858e+00,-2.738465053920878489e+01,-7.932421166359277187e+00,1.377742586627799709e-09,1.987903665303024354e+02,2.073810263492216279e+02,-3.698186085813289642e-03,-4.258568488511500078e-02,1.582277993494586865e-01,-2.272368355523618488e-01
1.180000000000000000e+09,7.646102704428361374e-01,1.963807349279462766e-01,-4.055007394237170916e-03,-4.223498516547236764e-02,-2.053765563284171591e+00,-2.744670302828553332e+01,-7.949698871705437320e+00,1.372003103607883872e-09,2.004846407996662094e+02,2.089741040993691001e+02,-4.402478274634229888e-03,-4.221281862162319654e-02,1.543726552742555880e-01,-2.298733332567474141e-01
1.182000000000000000e+09,7.663556090093063267e-01,1.950752057722502097e-01,-4.747080610444463951e-03,-4.185984578321765015e-02,-2.038731960741241522e+00,-2.750855115915172533e+01,-7.966903365327253184e+00,1.366100679400315353e-09,2.021958214232357705e+02,2.105642320384185382e+02,-5.092318437242795981e-03,-4.183191692966566760e-02,1.504808806352166684e-01,-2.324418954563741424e-01
1.184000000000000000e+09,7.680754561052889340e-01,1.937708622900811972e-01,-5.424758509107779382e-03,-4.147708690914345131e-02,-2.023952303557195354e+00,-2.757017360065776046e+01,-7.984032726573181193e+00,1.360058461519459359e-09,2.039241761439727156e+02,2.121513563913842404e+02,-5.767695290894369990e-03,-4.144347832904517887e-02,1.465546573218809434e-01,-2.349425094091765198e-01
1.186000000000000000e+09,7.697703047186751357e-01,1.924677704879358409e-01,-6.088060620283886927e-03,-4.108721770465326856e-02,-2.009420650334536429e+00,-2.763154523806630181e+01,-8.001085362696549907e+00,1.353905338428704929e-09,2.056699970382148308e+02,2.137353926063849485e+02,-6.428629883622473742e-03,-4.104801117896134111e-02,1.425961000348209551e-01,-2.373754125729369002e-01
1.188000000000000000e+09,7.714406112983872577e-01,1.911659724119795511e-01,-6.737041799582291907e-03,-4.069075244446456602e-02,-1.995131548450732373e+00,-2.769263755885610578e+01,-8.018060079092089509e+00,1.347675567314112660e-09,2.074335960495357369e+02,2.153162204356864891e+02,-7.075178431952352034e-03,-4.064602904170809550e-02,1.386072144510026860e-01,-2.397410820043370527e-01
1.190000000000000000e+09,7.730867933903275979e-01,1.898654918118605761e-01,-7.371794275057487293e-03,-4.028820535315258411e-02,-1.981080038056349135e+00,-2.775341913435207175e+01,-8.034956143990122257e+00,1.341408264496211695e-09,2.092152996182544769e+02,2.168936796695059286e+02,-7.707434387185848473e-03,-4.023804553971867259e-02,1.345898569171262715e-01,-2.420402167135834171e-01
1.192000000000000000e+09,7.747092281564555982e-01,1.885663401755132418e-01,-7.992448836459536271e-03,-3.988008506338971276e-02,-1.967261646736234937e+00,-2.781385619189514458e+01,-8.051773345885738564e+00,1.335146760574234910e-09,2.110154424974481060e+02,2.184675666840733470e+02,-8.325529647389851712e-03,-3.982456883140565035e-02,1.305456968380100946e-01,-2.442737131844159859e-01
1.194000000000000000e+09,7.763082518385083786e-01,1.872685229942109564e-01,-8.599175104352495963e-03,-3.946688883529335390e-02,-1.953672374642311027e+00,-2.787391326993395069e+01,-8.068512042025995257e+00,1.328937825603842150e-09,2.128343608742736137e+02,2.200376319537652137e+02,-8.929634852171061676e-03,-3.940609584462412968e-02,1.264761828996636139e-01,-2.464426344591135465e-01
1.196000000000000000e+09,7.778841602055608373e-01,1.859720461069250541e-01,-9.192180838808941892e-03,-3.904909668648930826e-02,-1.940308670139758496e+00,-2.793355394605825381e+01,-8.085173196365696313e+00,1.322830773074010767e-09,2.146723849421918544e+02,2.216035786608111096e+02,-9.519958719417541404e-03,-3.898310641683982308e-02,1.223825142093496049e-01,-2.485481733745276423e-01
1.198000000000000000e+09,7.794372100005243498e-01,1.846769219665052864e-01,-9.771710271253312638e-03,-3.862716558920753496e-02,-1.927167396248119946e+00,-2.799274162566155155e+01,-8.101758405535049334e+00,1.316876455117695945e-09,2.165298310942797855e+02,2.231650625151284544e+02,-1.009674640695602463e-02,-3.855605749787797271e-02,1.182656173480612360e-01,-2.505916107135698900e-01
1.200000000000000000e+09,7.809676213756425733e-01,1.833831756672782143e-01,-1.033804146801746426e-02,-3.820152389366943818e-02,-1.914245788396771619e+00,-2.805144037668559776e+01,-8.118269911542361328e+00,1.311126165154442456e-09,2.184069939298677809e+02,2.247216928716376003e+02,-1.066027690698815623e-02,-3.812537757416382261e-02,1.141261302154353841e-01,-2.525742692028261072e-01
1.202000000000000000e+09,7.824755812813061207e-01,1.820908505748728978e-01,-1.089148275969107488e-02,-3.777256613603276886e-02,-1.901541404247972578e+00,-2.810961579383709363e+01,-8.134710600162076588e+00,1.305630467876257197e-09,2.203041382851218941e+02,2.262730352029943504e+02,-1.121085950661514924e-02,-3.769146147248341600e-02,1.099643934048874366e-01,-2.544974644364531580e-01
1.204000000000000000e+09,7.839612477469681817e-01,1.808000134042389018e-01,-1.143236829579497189e-02,-3.734064838411520204e-02,-1.889052066561580423e+00,-2.816723587386077199e+01,-8.151083984231826562e+00,1.300437980030237800e-09,2.222214915125218795e+02,2.278186149526566453e+02,-1.174882937316190819e-02,-3.725466569637486680e-02,1.057804496796823090e-01,-2.563624539355277565e-01
1.206000000000000000e+09,7.854247549681564466e-01,1.795107586011255307e-01,-1.196105280903270174e-02,-3.690608426502817174e-02,-1.876775800279041562e+00,-2.822427188198582115e+01,-8.167394171398173697e+00,1.295594128614379482e-09,2.241592362435608266e+02,2.293579227570411661e+02,-1.227454234770481746e-02,-3.681530443929949964e-02,1.015740519315963680e-01,-2.581703856563087873e-01
1.208000000000000000e+09,7.868662190900657105e-01,1.782232118955298095e-01,-1.247790569675322724e-02,-3.646914180581164316e-02,-1.864710765185788155e+00,-2.828069918861578103e+01,-8.183645816203737766e+00,1.291139915736196002e-09,2.261175038728325433e+02,2.308904209867508257e+02,-1.278836905358057309e-02,-3.637364640584515169e-02,9.734467979579104757e-02,-2.599222473370029207e-01
1.210000000000000000e+09,7.882857445568325350e-01,1.769375329126401386e-01,-1.298330454865018191e-02,-3.603004120136888561e-02,-1.852855185663962345e+00,-2.833649805477910633e+01,-8.199844056790441371e+00,1.287110721304543666e-09,2.280963689993818093e+02,2.324155515164286783e+02,-1.329068844805354234e-02,-3.592991255556130664e-02,9.309156487264236279e-02,-2.616188181170858162e-01
1.212000000000000000e+09,7.896834308767254340e-01,1.756539167472966900e-01,-1.347762826855236108e-02,-3.558895360373922484e-02,-1.841207279168725730e+00,-2.839165434486152151e+01,-8.215994436894993314e+00,1.283535175769005422e-09,2.300958450522157932e+02,2.339327445914527175e+02,-1.378188096419741271e-02,-3.548427486391286106e-02,8.881372427353433074e-02,-2.632606238732033699e-01
1.214000000000000000e+09,7.910593796378602161e-01,1.743725944315349108e-01,-1.396124995384022578e-02,-3.514600100342244599e-02,-1.829765185146132733e+00,-2.844616014574391372e+01,-8.232102814221001097e+00,1.280434135180590286e-09,2.321158813108854986e+02,2.354414286185969445e+02,-1.426232140577456294e-02,-3.503685617164541827e-02,8.451000196854605018e-02,-2.648478976883928970e-01
1.216000000000000000e+09,7.924137015970192932e-01,1.730938322509819882e-01,-1.443452970808878008e-02,-3.470125724753754526e-02,-1.818526896156711592e+00,-2.850001427269542731e+01,-8.248175256674905143e+00,1.277819789823811081e-09,2.341563615086330685e+02,2.369410406680215431e+02,-1.473237177006029089e-02,-3.458773116806467679e-02,8.017911717468363675e-02,-2.663805468052455327e-01
1.218000000000000000e+09,7.937465236562665227e-01,1.718179298940210042e-01,-1.489780757053572359e-02,-3.425475021164042788e-02,-1.807490192973355780e+00,-2.855322264421461753e+01,-8.264217928335579444e+00,1.275694935542192002e-09,2.362171041749210758e+02,2.384310374368652958e+02,-1.519237418165786044e-02,-3.413692852588293830e-02,7.581971879036873696e-02,-2.678581273073240565e-01
1.220000000000000000e+09,7.950579955386022357e-01,1.705452174472815718e-01,-1.535139674957636778e-02,-3.380646511264512322e-02,-1.796652585383639034e+00,-2.860579851044603217e+01,-8.280236967376673363e+00,1.274052433683931606e-09,2.382978648361195155e+02,2.399109063916863533e+02,-1.564264412408338661e-02,-3.368443417601470896e-02,7.143044466188558372e-02,-2.692798276265856439e-01
1.222000000000000000e+09,7.963482959750788348e-01,1.692760512812827856e-01,-1.579557734644266784e-02,-3.335634892018576880e-02,-1.786011260345494955e+00,-2.865776252276684488e+01,-8.296238358463176255e+00,1.272874881409362936e-09,2.403983401483306750e+02,2.413801767793347892e+02,-1.608346415500512550e-02,-3.323019568067486079e-02,6.700998426729043445e-02,-2.706444617886287207e-01
1.224000000000000000e+09,7.976176382218778116e-01,1.680108089003573280e-01,-1.623059074938944593e-02,-3.290431579365705322e-02,-1.775563039020453093e+00,-2.870914263555630086e+01,-8.312227802387672781e+00,1.272134509101287559e-09,2.425181739853644842e+02,2.428384301751405019e+02,-1.651507828534666891e-02,-3.277412763309759530e-02,6.255714323052323500e-02,-2.719504730846024065e-01
1.226000000000000000e+09,7.988662747366979122e-01,1.667498828604749295e-01,-1.665663486806073443e-02,-3.245025344280665774e-02,-1.765304344043049589e+00,-2.875997383493201909e+01,-8.328210585888541573e+00,1.271793315984744242e-09,2.446569654487609284e+02,2.442853102247428865e+02,-1.693768719199186673e-02,-3.231611798285771026e-02,5.807090793978221532e-02,-2.731959486019674421e-01
1.228000000000000000e+09,8.000945008594702035e-01,1.654936738865578905e-01,-1.707386036232573512e-02,-3.199403028191911968e-02,-1.755231178179906149e+00,-2.881029769323947676e+01,-8.344191454694730226e+00,1.271803449042221585e-09,2.468142787068039752e+02,2.457205312328434843e+02,-1.735144441862811887e-02,-3.185603515795635415e-02,5.355050844697741702e-02,-2.743786447613973944e-01
1.230000000000000000e+09,8.013026573625782190e-01,1.642425833464668805e-01,-1.748236799996496019e-02,-3.153550322205727480e-02,-1.745339115291669740e+00,-2.886016175219329227e+01,-8.360174492867111340e+00,1.272107824169917425e-09,2.489896545073564198e+02,2.471438852595264564e+02,-1.775645369954302957e-02,-3.139373582922749123e-02,4.899547777488497818e-02,-2.754960237002380685e-01
1.232000000000000000e+09,8.024911317601589600e-01,1.629970052615220821e-01,-1.788220725348713472e-02,-3.107452592325482890e-02,-1.735623304238549602e+00,-2.890961874166172407e+01,-8.376163011454622165e+00,1.272640982499302319e-09,2.511826231466872628e+02,2.485552474034020918e+02,-1.815276751727553858e-02,-3.092907314000066521e-02,4.440570576091509153e-02,-2.765453000222802271e-01
1.234000000000000000e+09,8.036603582942378754e-01,1.617573180522119403e-01,-1.827337621849514301e-02,-3.061095730966217551e-02,-1.726078486071713991e+00,-2.895872564504054480e+01,-8.392159449357329493e+00,1.273330169158111205e-09,2.533927186157586675e+02,2.499545789810528333e+02,-1.854038697734279942e-02,-3.046190520497368479e-02,3.978148562451389730e-02,-2.775234971084000746e-01
1.236000000000000000e+09,8.048108165467364739e-01,1.605238762323156487e-01,-1.865582290495651496e-02,-3.014467013605314286e-02,-1.716699024534377394e+00,-2.900754262587305377e+01,-8.408165289094792882e+00,1.274096616669359965e-09,2.556194935884200277e+02,2.513419283539213041e+02,-1.891926305236395559e-02,-2.999210366754226365e-02,3.512355156122409089e-02,-2.784275118628382617e-01
1.238000000000000000e+09,8.059430286604064575e-01,1.592970022743243064e-01,-1.902944791912339340e-02,-2.967555938434627075e-02,-1.707478949562395432e+00,-2.905613183374918052e+01,-8.424180989924467511e+00,1.274857010820422959e-09,2.578625348652344655e+02,2.527174292068347654e+02,-1.928929921445326698e-02,-2.951956209492619110e-02,3.043310584011430300e-02,-2.792541864666743812e-01
1.240000000000000000e+09,8.070575551872765097e-01,1.580769788733198122e-01,-1.939410851842846006e-02,-2.920355026431212947e-02,-1.698412013136671561e+00,-2.910455611049709290e+01,-8.440205940451360078e+00,1.275525113267775326e-09,2.601214788442969166e+02,2.540812961451589160e+02,-1.965035543946083360e-02,-2.904420398578331369e-02,2.571183411021106535e-02,-2.800003854339566112e-01
1.242000000000000000e+09,8.081549896199990979e-01,1.568640418351703036e-01,-1.974962398527098373e-02,-2.872860559377058212e-02,-1.689491756500157704e+00,-2.915287762022114748e+01,-8.456238432526957283e+00,1.276013512412328476e-09,2.623960265584684635e+02,2.554338175496118879e+02,-2.000225353033164427e-02,-2.856599016593354759e-02,2.096190790156752040e-02,-2.806630760278748249e-01
1.244000000000000000e+09,8.092359516981084688e-01,1.556583738077296497e-01,-2.009578222908867465e-02,-2.825073234050516982e-02,-1.680711587425262721e+00,-2.920115642882986506e+01,-8.472275657863166387e+00,1.276235472112100242e-09,2.646859577986485874e+02,2.567753457063732867e+02,-2.034478367041486421e-02,-2.808492535451904623e-02,1.618597363027014097e-02,-2.812394099036504835e-01
1.246000000000000000e+09,8.103010796171395969e-01,1.544600990606220803e-01,-2.043234749039043313e-02,-2.776998712093881397e-02,-1.672064865906748743e+00,-2.924944906033518421e+01,-8.488313728394462743e+00,1.276106846495536301e-09,2.669911438366166294e+02,2.581062843137168556e+02,-2.067771208186800977e-02,-2.760106369551481101e-02,1.138712777599976134e-02,-2.817268037101671174e-01
1.248000000000000000e+09,8.113510213026683404e-01,1.532692795002780772e-01,-2.075906898643622989e-02,-2.728648046922265563e-02,-1.663544996371852047e+00,-2.929780705842008004e+01,-8.504347721016333850e+00,1.275548028371017004e-09,2.693115582694360342e+02,2.594270735522396762e+02,-2.100078963031997217e-02,-2.711451306786017562e-02,6.568878284856738241e-03,-2.821230163099108790e-01
1.250000000000000000e+09,8.123864249427152906e-01,1.520859120823763733e-01,-2.107569030693958595e-02,-2.680037971457877727e-02,-1.655145524250777544e+00,-2.934627558259377267e+01,-8.520371746916312716e+00,1.274485898297791077e-09,2.716472855309468741e+02,2.607381729912580113e+02,-2.131376118560287733e-02,-2.662543801143047242e-02,1.735092647766855491e-03,-2.824262202711034231e-01
1.252000000000000000e+09,8.134079289997075968e-01,1.509099277540832118e-01,-2.138195934042204371e-02,-2.631191033413218805e-02,-1.646860234545324264e+00,-2.939489206872557503e+01,-8.536379045297904256e+00,1.272855741077851631e-09,2.739985266545395461e+02,2.620400426864298993e+02,-2.161637552054536046e-02,-2.613406113520644336e-02,-3.110066496573772859e-03,-2.826350653487231246e-01
1.254000000000000000e+09,8.144161519464826471e-01,1.497411920240405425e-01,-2.167763848853689404e-02,-2.582135568257580213e-02,-1.638683249877843418e+00,-2.944368498389717814e+01,-8.552362100878310613e+00,1.270603096121167603e-09,2.763656019245653965e+02,2.633331229005177079e+02,-2.190839550637639632e-02,-2.564066290787905475e-02,-7.962216997374191307e-03,-2.827487318021719154e-01
1.256000000000000000e+09,8.154116819888271861e-01,1.485795072195519873e-01,-2.196251490758448568e-02,-2.532905503813408579e-02,-1.630609125404083759e+00,-2.949267270537344743e+01,-8.568312784117125602e+00,1.267685507642863489e-09,2.787489501205085389e+02,2.646178129479121139e+02,-2.218960834504656379e-02,-2.514557976901949168e-02,-1.281684246468262241e-02,-2.827669715934724159e-01
1.258000000000000000e+09,8.163950670490317529e-01,1.474246164487088839e-01,-2.223641050426099219e-02,-2.483539994569762890e-02,-1.622632937937486641e+00,-2.954186255305603481e+01,-8.584222512701295216e+00,1.264074139846258966e-09,2.811491241368787541e+02,2.658944497217977982e+02,-2.245983556638243839e-02,-2.464920054015096521e-02,-1.766938524720374631e-02,-2.826901357662117142e-01
1.260000000000000000e+09,8.173668052904392578e-01,1.462762092411060699e-01,-2.249919140696413078e-02,-2.434082888174850592e-02,-1.614750366662187187e+00,-2.959125000404974770e+01,-8.600082432367798901e+00,1.259755221170054015e-09,2.835667828511290054e+02,2.671632865088350854e+02,-2.271894251203086801e-02,-2.415196115864234189e-02,-2.251534489482499499e-02,-2.825191866150643660e-01
1.262000000000000000e+09,8.183273364615235579e-01,1.451339287953833657e-01,-2.275077663522299953e-02,-2.384582031081063785e-02,-1.606957762910243614e+00,-2.964081811687858803e+01,-8.615883614686488556e+00,1.254731280317292610e-09,2.860026792097280577e+02,2.684244727284172427e+02,-2.296684702914512238e-02,-2.365433780231149599e-02,-2.735037964934817697e-02,-2.822556936108222003e-01
1.264000000000000000e+09,8.192770343291775337e-01,1.439973807162691632e-01,-2.299114569824003626e-02,-2.335088424854293854e-02,-1.599252206647572283e+00,-2.969053719137998115e+01,-8.631617268947591626e+00,1.249022135313341799e-09,2.884576446064455695e+02,2.696780352503623135e+02,-2.320352710486369222e-02,-2.315683851792818548e-02,-3.217040832698396524e-02,-2.819018124365592071e-01
1.266000000000000000e+09,8.202162004548011476e-01,1.428661430790434117e-01,-2.322034486931421476e-02,-2.285655249111423828e-02,-1.591631547549733572e+00,-2.974036468827215529e+01,-8.647274964802260655e+00,1.242665595510228300e-09,2.909325697352190900e+02,2.709238619459273423e+02,-2.342902718811502860e-02,-2.265999351126939468e-02,-3.697170983795216442e-02,-2.814602469084143133e-01
1.268000000000000000e+09,8.211450595433064104e-01,1.417397776166698653e-01,-2.343849190598947668e-02,-2.236336771299946707e-02,-1.584094428851579028e+00,-2.979024542970808653e+01,-8.662848861793380095e+00,1.235717835580166203e-09,2.934283822101776309e+02,2.721616881112081501e+02,-2.364346296802160088e-02,-2.216434429889272556e-02,-4.175101753378471225e-02,-2.809341939897938012e-01
1.270000000000000000e+09,8.220637565646014000e-01,1.406178417856542850e-01,-2.364577901586483941e-02,-2.187187167460526160e-02,-1.576640292518543207e+00,-2.984011209867956538e+01,-8.678331941395608595e+00,1.228253400581290444e-09,2.959460213549455716e+02,2.733910863692462385e+02,-2.384702440792823425e-02,-2.167043196111133330e-02,-4.650560558275963763e-02,-2.803272725509389773e-01
1.272000000000000000e+09,8.229723558099206748e-01,1.394999014315989605e-01,-2.384247390474341505e-02,-2.138259281604603518e-02,-1.569269364706306957e+00,-2.988988605076443505e+01,-8.693718236673483091e+00,1.220364802591673483e-09,2.984864106709672456e+02,2.746114606069869524e+02,-2.403997687050092938e-02,-2.117878477068728046e-02,-5.123336464908996579e-02,-2.796434369695240396e-01
1.274000000000000000e+09,8.238708420021532142e-01,1.383855437462231108e-01,-2.402891878654233107e-02,-2.089603354285280226e-02,-1.561982620939873723e+00,-2.993947844630070421e+01,-8.709003054183781956e+00,1.212161672746229991e-09,3.010504285968932550e+02,2.758220444358205441e+02,-2.422266021174583964e-02,-2.068990550139025719e-02,-5.593286429025801781e-02,-2.788868771034043181e-01
1.276000000000000000e+09,8.247591235310137714e-01,1.372743901847279790e-01,-2.420552728233377887e-02,-2.041265753233160313e-02,-1.554781730943049167e+00,-2.998879170454605614e+01,-8.724183182321985086e+00,1.203769438266809143e-09,3.036388782668062731e+02,2.770219045798863249e+02,-2.439548576947339620e-02,-2.020425874372027905e-02,-6.060339968960400808e-02,-2.780619065870515438e-01
1.278000000000000000e+09,8.256370378310726732e-01,1.361661089970834515e-01,-2.437277918811138824e-02,-1.993287740487357726e-02,-1.547668983576751867e+00,-3.003772127368009848e+01,-8.739257079974780851e+00,1.195327502672205600e-09,3.062524570610290766e+02,2.782099494940533759e+02,-2.455893122366873196e-02,-1.972225857097096441e-02,-6.524502060572619222e-02,-2.771728418013231776e-01
1.280000000000000000e+09,8.265043588650886619e-01,1.350604270197861001e-01,-2.453121314620995350e-02,-1.945704311191070318e-02,-1.540647192880949534e+00,-3.008615770169072334e+01,-8.754225039130217212e+00,1.186986919160024334e-09,3.088917268171048818e+02,2.793849433951736501e+02,-2.471353336134012729e-02,-1.924425690651432666e-02,-6.985854074589598062e-02,-2.762238742348734899e-01
1.282000000000000000e+09,8.273608066174115150e-01,1.339571403763182567e-01,-2.468141731254714505e-02,-1.898543139083588502e-02,-1.533719586753731212e+00,-3.013398898337073106e+01,-8.769089315055904166e+00,1.178907562170228592e-09,3.115570856274429161e+02,2.805455257550607939e+02,-2.485987883549143490e-02,-1.877053294219746538e-02,-7.444552615680324892e-02,-2.752189392872978480e-01
