step,time_s,dt_s,topology,topology_confidence,topology_evidence,topology_status,head_count,head_position_m,head_velocity_m_s,bridge_status,roi_definition,roi_status,roi_cell_count,roi_volume_m3,roi_centroid_r_m,roi_centroid_z_m,roi_r_min_m,roi_r_max_m,roi_z_min_m,roi_z_max_m,electrode_distance_m,Ek_V_m,gas,pressure_Pa,temperature_K,Ek_semantics,E0_source,E0_max_V_m,E0_mean_V_m,E0_p95_V_m,eta_0_max,eta_0_mean,eta_0_p95,E_peak_V_m,E_peak_time_s,E_peak_r_m,E_peak_z_m,eta_peak,ne_at_E_peak_m3,ne_peak_m3,E_at_ne_peak_V_m,nu_i_at_E_peak_s_1,mu_e_at_E_peak_m2_V_s,nu_i_at_ne_peak_s_1,mu_e_at_ne_peak_m2_V_s,tau_i_at_E_peak_s,tau_i_at_ne_peak_s,tau_i_min_s,tau_i_median_s,tau_i_p95_s,sigma_e_at_E_peak_S_m,sigma_e_at_ne_peak_S_m,sigma_e_peak_S_m,sigma_e_median_S_m,sigma_e_p95_S_m,tau_M_at_E_peak_s,tau_M_at_ne_peak_s,tau_M_min_s,tau_M_median_s,tau_M_p95_s,Pi_RF_at_E_peak,Pi_RF_at_ne_peak,Pi_RF_min,Pi_RF_median,Pi_RF_p95,N_tau_i_at_E_peak,N_tau_M_at_E_peak,tau_i_resolution_status,tau_M_resolution_status,sigma_e_peak_r_m,sigma_e_peak_z_m,E_at_sigma_peak_V_m,ne_at_sigma_peak_m3,mu_e_at_sigma_peak_m2_V_s,nu_i_at_sigma_peak_s_1,tau_i_at_sigma_peak_s,tau_M_at_sigma_peak_s,Pi_RF_at_sigma_peak,E_roi_median_V_m,ne_roi_median_m3,mu_e_roi_median_m2_V_s,nu_i_roi_median_s_1,K_ion_z_A_m_s,K_ion_abs_A_m_s,signed_proxy_status,mechanism_proxy_role,current_moment_r_A_m,current_moment_z_A_m
1934,1.9340000000000954e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.395370521719023e-05,347368.3215121876,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358650.790164072,1.9340000000000954e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913636216010211,3253921199745881,3253921199745881,22358650.790164072,165445827863.98267,0.033425105262195769,165445827863.98267,0.033425105262195769,6.0442745091289105e-12,6.0442745091289105e-12,6.0442745091289105e-12,1.1868167589566334e-11,1.7109671361960016e-11,1.7425699028690909e-05,1.7425699028690909e-05,1.7425699028690909e-05,1.0608321600758635e-05,1.674396128589768e-05,5.081109112593898e-07,5.081109112593898e-07,5.081109112593898e-07,1.4218631849372332e-06,2.2442402312472925e-06,84064.830360032371,84064.830360032371,84064.830360032371,108039.86061499108,129617.38784445392,6044.2745091289098,508110911.25938976,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358650.790164072,3253921199745881,0.033425105262195769,165445827863.98267,6.0442745091289105e-12,5.081109112593898e-07,84064.830360032371,17600688.869233325,1957627465625548,0.034601563374294278,110984178084.65907,0.035192149821230791,0.035192149821230791,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.4969940547601536e-15,-3.3607489282617077e-13
1935,1.9350000000000955e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.3954052473741218e-05,347256.55098825332,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358650.783819601,1.9350000000000955e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913636191915192,3254030443049423,3254030443049423,22358650.783819601,165445827784.26627,0.033425105263096853,165445827784.26627,0.033425105263096853,6.0442745120412098e-12,6.0442745120412098e-12,6.0442745120412098e-12,1.1868167582564463e-11,1.7109671346035393e-11,1.7426284058979045e-05,1.7426284058979045e-05,1.7426284058979045e-05,1.0608174545749598e-05,1.67444731076561e-05,5.0809385310334151e-07,5.0809385310334151e-07,5.0809385310334151e-07,1.4221255395606578e-06,2.2447540573722428e-06,84062.008118779719,84062.008118779719,84062.008118779719,108053.76058917417,129646.33781252918,6044.2745120412092,508093853.10334146,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358650.783819601,3254030443049423,0.033425105263096853,165445827784.26627,6.0442745120412098e-12,5.0809385310334151e-07,84062.008118779719,17600688.868819147,1957605403877832.5,0.034601563373557555,110984178071.82253,0.035192948778339166,0.035192948778339166,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.497193644419749e-15,-3.3614985529782318e-13
1936,1.9360000000000956e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.3954399618569197e-05,347144.82797947928,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358650.777476341,1.9360000000000956e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913636167824773,3254139540550470.5,3254139540550470.5,22358650.777476341,165445827704.56506,0.033425105263997758,165445827704.56506,0.033425105263997758,6.0442745149529543e-12,6.0442745149529543e-12,6.0442745149529543e-12,1.1868167575557406e-11,1.710967133010141e-11,1.742686830845215e-05,1.742686830845215e-05,1.742686830845215e-05,1.0608027149215875e-05,1.6744984192528521e-05,5.0807681885710124e-07,5.0807681885710124e-07,5.0807681885710124e-07,1.4223880016911981e-06,2.2452680662418854e-06,84059.189833315482,84059.189833315482,84059.189833315482,108067.66794217,129675.29824013906,6044.2745149529537,508076818.8571012,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358650.777476341,3254139540550470.5,0.033425105263997758,165445827704.56506,6.0442745149529543e-12,5.0807681885710124e-07,84059.189833315482,17600688.868407179,1957583277756527.5,0.034601563372820054,110984178059.00925,0.035193746260274265,0.035193746260274265,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.4973931462500585e-15,-3.3622482004671896e-13
1937,1.9370000000000956e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.3954746651721616e-05,347033.15241810278,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358650.771134336,1.9370000000000956e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913636143739115,3254248492241261.5,3254248492241261.5,22358650.771134336,165445827624.87964,0.033425105264898489,165445827624.87964,0.033425105264898489,6.0442745178641219e-12,6.0442745178641219e-12,6.0442745178641219e-12,1.1868167568545199e-11,1.7109671314158166e-11,1.7427451777068654e-05,1.7427451777068654e-05,1.7427451777068654e-05,1.0607879411149494e-05,1.6745494540476736e-05,5.0805980851718641e-07,5.0805980851718641e-07,5.0805980851718641e-07,1.4226505713647424e-06,2.2457822579275427e-06,84056.375503063784,84056.375503063784,84056.375503063784,108081.58267581722,129704.26913129531,6044.2745178641217,508059808.51718634,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358650.771134336,3254248492241261.5,0.033425105264898489,165445827624.87964,6.0442745178641219e-12,5.0805980851718641e-07,84056.375503063784,17600688.867997423,1957561087259987,0.034601563372081784,110984178046.21942,0.03519454226696548,0.03519454226696548,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.4975925602494224e-15,-3.3629978706900403e-13
1938,1.9380000000000957e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.3955093573245947e-05,346921.52433122892,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358650.76479362,1.9380000000000957e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.491363611965836,3254357298114045,3254357298114045,22358650.76479362,165445827545.21039,0.033425105265799032,165445827545.21039,0.033425105265799032,6.0442745207746991e-12,6.0442745207746991e-12,6.0442745207746991e-12,1.1868167561527764e-11,1.7109671298205523e-11,1.7428034464787046e-05,1.7428034464787046e-05,1.7428034464787046e-05,1.0607731331542512e-05,1.6746004151462592e-05,5.0804282208011974e-07,5.0804282208011974e-07,5.0804282208011974e-07,1.4229132486171996e-06,2.2462966325005715e-06,84053.565127449489,84053.565127449489,84053.565127449489,108095.50479195679,129733.25049001336,6044.2745207746984,508042822.08011973,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358650.76479362,3254357298114045,0.033425105265799032,165445827545.21039,6.0442745207746991e-12,5.0804282208011974e-07,84053.565127449489,17600688.867589917,1957538832386570.8,0.034601563371342722,110984178033.45341,0.03519533679834231,0.03519533679834231,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.4977918864162143e-15,-3.3637475636082254e-13
1939,1.9390000000000958e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.3955440383189571e-05,346809.94362399,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358650.758454125,1.9390000000000958e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913636095582241,3254465958161083,3254465958161083,22358650.758454125,165445827465.55646,0.033425105266699402,165445827465.55646,0.033425105266699402,6.0442745236847164e-12,6.0442745236847164e-12,6.0442745236847164e-12,1.1868167554505227e-11,1.7109671282243683e-11,1.7428616371565891e-05,1.7428616371565891e-05,1.7428616371565891e-05,1.0607582910387011e-05,1.6746513025448002e-05,5.080258595424283e-07,5.080258595424283e-07,5.080258595424283e-07,1.4231760334844965e-06,2.2468111900323575e-06,84050.758705897606,84050.758705897606,84050.758705897606,108109.43429242924,129762.24232030771,6044.2745236847159,508025859.54242826,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358650.758454125,3254465958161083,0.033425105266699402,165445827465.55646,6.0442745236847164e-12,5.080258595424283e-07,84050.758705897606,17600688.867184598,1957516513134642.2,0.034601563370602904,110984178020.71048,0.035196129854333943,0.035196129854333943,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.4979911247487312e-15,-3.3644972791831858e-13
1940,1.9400000000000959e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.3955787081599908e-05,346698.41033704358,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358650.752115898,1.9400000000000959e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913636071510936,3254574472374650,3254574472374650,22358650.752115898,165445827385.91852,0.033425105267599592,165445827385.91852,0.033425105267599592,6.0442745265941497e-12,6.0442745265941497e-12,6.0442745265941497e-12,1.1868167547477465e-11,1.7109671266272448e-11,1.7429197497363816e-05,1.7429197497363816e-05,1.7429197497363816e-05,1.0607434147675101e-05,1.6747021162394944e-05,5.0800892090064421e-07,5.0800892090064421e-07,5.0800892090064421e-07,1.4234389260025802e-06,2.2473259305943227e-06,84047.956237834704,84047.956237834704,84047.956237834704,108123.37117907856,129791.24462619802,6044.2745265941494,508008920.90064418,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358650.752115898,3254574472374650,0.033425105267599592,165445827385.91852,6.0442745265941497e-12,5.0800892090064421e-07,84047.956237834704,17600688.866781518,1957494129502571.2,0.034601563369862302,110984178007.9913,0.035196921434870174,0.035196921434870174,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.4981902752453298e-15,-3.3652470173763581e-13
1941,1.941000000000096e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.3956133668524283e-05,346586.92437552201,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358650.745778896,1.941000000000096e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913636047444285,3254682840747032,3254682840747032,22358650.745778896,165445827306.2959,0.033425105268499601,165445827306.2959,0.033425105268499601,6.0442745295030225e-12,6.0442745295030225e-12,6.0442745295030225e-12,1.1868167540444546e-11,1.7109671250291916e-11,1.7429777842139507e-05,1.7429777842139507e-05,1.7429777842139507e-05,1.060728504339891e-05,1.6747528562265446e-05,5.0799200615130439e-07,5.0799200615130439e-07,5.0799200615130439e-07,1.4237019262074172e-06,2.2478408542579191e-06,84045.157722687509,84045.157722687509,84045.157722687509,108137.31545374851,129820.25741170339,6044.2745295030218,507992006.15130436,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358650.745778896,3254682840747032,0.033425105268499601,165445827306.2959,6.0442745295030225e-12,5.0799200615130439e-07,84045.157722687509,17600688.866380643,1957471681488731.5,0.03460156336912093,110984177995.29536,0.035197711539880522,0.035197711539880522,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.4983893379043335e-15,-3.3659967781491649e-13
1942,1.9420000000000961e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.3956480144010077e-05,346475.48579363542,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358650.739443179,1.9420000000000961e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913636023382519,3254791063270527.5,3254791063270527.5,22358650.739443179,165445827226.68954,0.033425105269399451,165445827226.68954,0.033425105269399451,6.0442745324113023e-12,6.0442745324113023e-12,6.0442745324113023e-12,1.1868167533406421e-11,1.7109671234302027e-11,1.7430357405851731e-05,1.7430357405851731e-05,1.7430357405851731e-05,1.0607135597550609e-05,1.6748035225021619e-05,5.0797511529095019e-07,5.0797511529095019e-07,5.0797511529095019e-07,1.4239650341349932e-06,2.2483559610946315e-06,84042.363159884248,84042.363159884248,84042.363159884248,108151.26711828524,129849.2806808461,6044.2745324113021,507975115.29095018,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358650.739443179,3254791063270527.5,0.033425105269399451,165445827226.68954,6.0442745324113023e-12,5.0797511529095019e-07,84042.363159884248,17600688.865982011,1957449169091502.2,0.034601563368378781,110984177982.62323,0.035198500169295134,0.035198500169295134,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.49858831272408e-15,-3.3667465614630357e-13
1943,1.9430000000000962e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.395682650810456e-05,346364.0944829635,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358650.733108696,1.9430000000000962e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913635999325425,3254899139937447.5,3254899139937447.5,22358650.733108696,165445827147.09863,0.033425105270299113,165445827147.09863,0.033425105270299113,6.0442745353190174e-12,6.0442745353190174e-12,6.0442745353190174e-12,1.1868167526363155e-11,1.7109671218302877e-11,1.7430936188459303e-05,1.7430936188459303e-05,1.7430936188459303e-05,1.0606985810122373e-05,1.6748541150625609e-05,5.0795824831612847e-07,5.0795824831612847e-07,5.0795824831612847e-07,1.4242282498213112e-06,2.2488712511759759e-06,84039.57254885319,84039.57254885319,84039.57254885319,108165.22617453514,129878.31443764889,6044.2745353190166,507958248.31612843,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358650.733108696,3254899139937447.5,0.033425105270299113,165445827147.09863,6.0442745353190174e-12,5.0795824831612847e-07,84039.57254885319,17600688.86558558,1957426592309267.5,0.034601563367635861,110984177969.97437,0.035199287323043678,0.035199287323043678,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.4987871997028947e-15,-3.3674963672793797e-13
1944,1.9440000000000963e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.3957172760855044e-05,346252.75048416387,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358650.726775438,1.9440000000000963e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913635975272985,3255007070740115.5,3255007070740115.5,22358650.726775438,165445827067.52304,0.033425105271198588,165445827067.52304,0.033425105271198588,6.0442745382261727e-12,6.0442745382261727e-12,6.0442745382261727e-12,1.1868167519314689e-11,1.7109671202294351e-11,1.74315141899211e-05,1.74315141899211e-05,1.74315141899211e-05,1.0606835681106414e-05,1.6749046339039632e-05,5.0794140522339085e-07,5.0794140522339085e-07,5.0794140522339085e-07,1.4244915733023983e-06,2.249386724573505e-06,84036.785889023769,84036.785889023769,84036.785889023769,108179.19262434718,129907.35868613825,6044.2745382261719,507941405.22339082,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358650.726775438,3255007070740115.5,0.033425105271198588,165445827067.52304,6.0442745382261727e-12,5.0794140522339085e-07,84036.785889023769,17600688.865191363,1957403951140416.5,0.03460156336689215,110984177957.34888,0.03520007300105623,0.03520007300105623,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.4989859988391114e-15,-3.3682461955596075e-13
1945,1.9450000000000964e-12,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.3957518902308747e-05,346141.45370236889,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358650.720443513,1.9450000000000964e-12,3.3333333333333337e-06,6.5624999999999996e-05,8.4913635951225626,3255114855670867,3255114855670867,22358650.720443513,165445826987.96423,0.033425105272097883,165445826987.96423,0.033425105272097883,6.044274541132715e-12,6.044274541132715e-12,6.044274541132715e-12,1.186816751226101e-11,1.7109671186276473e-11,1.7432091410196092e-05,1.7432091410196092e-05,1.7432091410196092e-05,1.0606685210494977e-05,1.6749550790225981e-05,5.0792458600929288e-07,5.0792458600929288e-07,5.0792458600929288e-07,1.424755004614296e-06,2.2499023813587988e-06,84034.003179826817,84034.003179826817,84034.003179826817,108193.16646957127,129936.41343034126,6044.2745411327141,507924586.00929284,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358650.720443513,3255114855670867,0.033425105272097883,165445826987.96423,6.044274541132715e-12,5.0792458600929288e-07,84034.003179826817,17600688.864799418,1957381245583343,0.034601563366147663,110984177944.74744,0.035200857203263436,0.035200857203263436,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.4991847101310839e-15,-3.3689960462651313e-13
